name,male_percent
gulmez,0
ayaz,100
vahiddin,100
hapka,0
gunname,0
unsel,0
perde,0
asey,0
zeyrek,100
rindihan,0
muhit,100
zulker,100
mahsude,0
huzeyca,0
elizabeth,0
nihar,0
isinsu,0
nevber,0
cefair,0
milkiye,0
meysun,0
seyfet,100
gayde,0
sincar,100
nurdaniye,0
kurtbey,100
hacimehmet,100
direnc,100
rehima,0
zerican,0
zalif,100
elgin,0
guldiyar,0
celaletdin,100
elifnur,0
apdi,100
nezaat,0
bagda,0
fetehna,0
eran,100
tevabil,100
guleray,0
jane,0
misli,0
seyithanim,0
belkiya,42
duraniye,0
melise,0
sefak,49
korel,100
acem,100
melki,100
daniel,100
cami,100
kevzer,0
maygul,0
varujan,100
rezzak,100
laike,0
fetah,100
gulse,0
ekram,100
sado,100
baytekin,100
leriman,0
nevsin,0
nurbahar,0
masuka,0
ertun,100
zele,0
necmetdin,100
hifziye,0
zulahi,0
fatmatuzzehra,0
sadinaz,0
munus,0
nevsiye,0
uryan,100
abdulgafar,100
kiz,0
sabine,0
oltan,100
burkan,100
iftihar,0
dunyamali,100
nazifer,0
sezaver,0
naman,100
nergun,0
ennur,0
gulhane,0
gulsinan,0
nurfiye,0
zuheyir,100
panbuk,0
mirhac,100
altunay,0
resai,100
surur,48
meksut,100
mustuk,100
farize,0
necdettin,100
bahanur,0
huray,0
marin,0
seciye,0
haticetul,0
kiyasi,100
mirali,100
nedife,0
nilden,0
celadin,100
mucevver,0
nezmi,100
atice,0
elfize,0
fedan,0
nazel,0
melat,0
aydilek,0
sabahiddin,100
ferai,0
haciahmet,100
semat,0
metanet,0
zayim,100
sebaattin,100
abdulsamat,100
dildare,0
nehat,100
affe,0
sela,0
sehtap,0
masume,0
ahizar,0
ragib,100
seybet,0
dincel,100
ebekiz,0
konya,0
zalike,0
haceli,100
mettin,100
beyice,0
hasse,0
abdulmenap,100
sumeyre,0
sefia,0
rahil,0
muserrefe,0
nesteren,0
sukan,100
signem,0
hafset,0
nilsun,0
nifsicihan,0
saddet,0
elda,0
cicegi,0
tahmine,0
immigul,0
lemya,0
suveyde,0
murufe,0
sinay,0
nakife,0
husref,100
ulcay,0
saika,0
abutalip,100
firgat,0
mervenur,0
feriya,0
hedile,0
hilve,0
sevsen,0
benevse,0
aysehanim,0
aklima,0
guldone,0
seriman,0
gulmen,0
gulaver,0
medina,0
peluze,0
sedai,100
sadber,0
vilayet,0
gulifer,0
anude,0
zuher,100
besat,100
nahibe,0
nermine,0
ersoz,100
ozleyis,0
feyiz,100
misel,100
muntaze,0
alhas,100
hudayim,100
hacel,0
zemin,100
raika,0
tetyana,0
huznu,100
hicabiye,0
abuzeyit,100
gorgin,100
memnun,0
omercan,100
ulufer,0
nurinisa,0
miyesse,0
cenani,100
gafar,100
hurisel,0
munifer,0
feryadi,100
medya,0
tugbay,100
rebii,100
mihrimah,0
bilgul,0
nulgun,0
mihman,0
ricai,100
suut,100
fiknet,0
bayramsah,0
muhendis,100
bilsel,0
sevinaz,0
menal,0
kuddusu,100
aylar,0
asikar,0
adinaz,0
hicazi,100
bikem,0
caferiye,0
nedriye,0
harsi,0
kubranur,0
ersah,100
seyahat,0
cacani,0
huzume,0
yaren,0
binniye,0
icla,0
belgen,0
gevhar,0
nurtane,0
mevliya,0
cayide,0
muhriye,0
suhule,0
kocere,0
necbiye,0
erva,0
zinnure,0
takuhi,0
siha,0
zinnete,0
rena,0
vildane,0
secattin,100
firdovs,0
aziziye,0
sevinay,0
durmusa,0
gulzari,0
sanaz,0
cagtay,100
bilun,0
hene,0
sandra,0
rubiye,0
feridon,100
ashabil,100
sunal,50
milhan,0
abdulah,100
nazangul,0
efruze,0
canfes,0
bende,0
nebihan,0
refai,100
meyri,0
ilmettin,100
kurthanim,0
mayseker,0
vecdet,100
aslaniye,0
yasire,0
hulye,0
alo,100
angela,0
selden,0
zahiye,0
nahat,100
meran,100
selinay,0
melican,0
gurkay,100
migirdic,100
necettin,100
seyfetullah,100
kaner,100
anahit,0
neva,0
menzeher,100
ilami,100
ruyam,0
hazemi,0
epruz,0
siyahmet,100
benzer,0
serhap,0
hapse,0
anita,0
huccet,100
istem,0
pir,100
abdal,100
sahsettin,100
vesfa,0
helen,0
ifaget,0
muceyla,0
abdulkuddus,100
govher,0
besse,0
donser,0
nehal,0
muzekka,100
ceylin,0
seyfetdin,100
jan,100
hacibekir,100
mertali,100
sahistan,55
hubra,0
sini,0
muhtat,100
nurinnisa,0
ferehnaz,0
ceprail,100
satiyye,0
yurdusev,0
cevahire,0
sahi,50
abdussamat,100
umid,100
zulbuye,0
nutkiye,0
fadila,0
heycan,0
duduhan,0
sudet,0
incihan,0
ozguc,100
layike,0
nilsen,0
beyna,0
revsen,0
nusin,0
feridiye,0
ilkkan,100
havil,0
bahyettin,100
uzlifet,0
ardahan,100
ilbay,100
lalegul,0
ebuzeyt,100
omeri,100
behzet,100
bozo,100
sitte,0
salehe,0
rehber,100
gunsen,0
zelike,0
sofi,54
naksi,100
anargul,0
alihsan,100
vecibe,0
sadenur,0
gulebatin,0
beynur,100
semo,100
katriye,0
sehrazat,0
ilkiz,0
mekail,100
hano,0
refigul,0
ozkay,100
ercivan,100
hediyetullah,100
nesem,0
saygun,100
hanzi,0
zehriye,0
hateme,0
fesiha,0
apta,0
aytop,0
lerna,0
sevila,0
cerrah,100
imirze,100
canibe,0
durduhan,0
zohriye,0
ozgenur,0
duzali,100
mihdat,100
gulkadem,0
david,100
nafye,0
niyase,0
periyan,0
suleha,0
yazbahar,0
nise,0
ahmetcan,100
hatune,0
apil,100
musine,0
sahura,0
kefayet,0
gami,0
ogul,100
sedayi,100
periye,0
derde,54
muntaha,0
muhammetali,100
vahtettin,100
nutullah,100
mehmethan,100
mintaz,100
feraye,0
atlen,100
aynel,0
duhan,100
tevfide,0
guntekin,100
gokcehan,51
yilda,0
hamsey,0
mucdat,100
gulferiz,0
kulu,100
nevgul,0
meyser,0
apturrahman,100
uftade,0
samya,0
sabrinaz,0
sahnigar,0
nina,0
sivekar,0
nurselen,0
serefhan,100
sevic,0
fediye,0
kumas,0
zulkarneyin,100
sevgilli,0
sabina,0
sebehattin,100
amsa,0
husen,100
nacettin,100
efrumiye,0
cemgil,100
gokkiz,0
madlen,0
askar,100
baturalp,100
hamdo,100
ferho,100
bayezit,100
sabo,100
cazya,0
sanayi,100
beyce,0
istemi,100
teyip,100
minnaz,0
cumhuriye,0
gencali,100
sunbule,0
azima,0
gariban,0
ammar,100
nevrize,0
sofu,100
zehranur,0
zercan,0
mahsima,0
kesume,0
onnik,100
altuna,0
eshet,100
teymen,100
guluman,0
abdulkahhar,100
tamame,0
sahimerdan,100
benide,0
fezair,100
abut,100
bahdiyar,100
suti,0
sendegul,0
feyfure,0
memed,100
kesire,0
mesule,0
nesiba,0
kina,0
fadigul,0
irsadi,100
semsul,0
carullah,100
gulsadiye,0
lalifer,0
zulkifli,100
ulkan,0
rabi,100
gulayet,0
diclehan,0
yaldiz,0
vedad,100
farike,0
celen,0
fire,0
baturhan,100
besgul,0
meyese,0
sakife,0
safettin,100
tugkan,100
ildem,0
eral,100
saciye,0
levon,100
rihane,0
keman,0
ferika,0
tagi,100
lena,0
avadis,100
tazebey,100
turki,100
ebrize,0
zileyha,0
tatar,100
zemirhan,100
alatdin,100
derdinaz,0
metiha,0
eva,0
saydam,100
abdurazak,100
anjel,0
hattuc,0
abdulsettar,100
necme,0
rizkat,0
iris,0
fendi,100
esrin,0
aydogdu,100
bagis,100
ferfure,0
muazzem,0
gursum,0
gugercin,0
onuralp,100
yasiyan,0
hamidullah,100
sertug,100
nidem,0
zorlu,100
adlen,100
imre,0
cumhure,0
ayguzel,0
mesme,0
liza,0
nazimet,0
eldegul,0
orkut,100
dip,100
nazahat,0
muzafferiye,0
makbula,0
cibrail,100
mehnur,0
seliman,0
mehemmet,100
mahitap,0
namide,0
avdet,0
serini,0
mirbey,100
nebaat,0
bakire,0
haziret,100
nuhbey,100
mudrike,0
osmannuri,100
oxana,0
zekire,0
kuzu,100
ayisehan,0
beylete,0
ergen,100
necibiye,0
naziha,0
ayzer,0
ecder,100
zalife,0
munira,0
mehlike,0
gulceher,0
marya,0
zelvi,0
lalezer,0
adilsah,0
teknaz,0
nesrettin,100
apdurrahman,100
sendag,0
efekan,100
nuredin,100
serman,0
fatuma,0
baybora,100
kari,0
topgul,0
cale,0
rifai,100
serbil,0
alibaz,100
semayi,50
durus,0
kutalmis,100
siyahan,0
gozdenur,0
mesrule,0
alise,0
gali,0
izak,100
bilgenur,0
nanifer,0
cebir,100
ibadullah,100
nakip,100
peryan,0
reva,0
dilnevaz,0
heysem,100
berrah,0
uluhan,100
durkaya,100
birinaz,0
tahsine,0
bahide,0
gulmine,0
elide,0
dane,0
nebahattin,100
alaetdin,100
zemmo,0
telha,100
bercin,0
feyzanur,0
erzan,0
melin,0
migdat,100
rengigul,0
hasina,0
erzade,100
surya,0
aliman,100
mulkibar,0
gulcivan,0
oskan,100
topi,0
isman,0
nebati,100
nizar,100
rukiyye,0
musaliye,0
gulvade,0
sayat,100
rubil,100
siyabe,0
nacife,0
keyfo,100
oktar,100
esmagul,0
kejji,0
husra,0
rezika,0
kayaali,100
hazra,0
husametdin,100
muhsun,100
vasil,100
silay,0
sergen,100
zulkade,0
muslumat,0
yildizhan,0
beke,100
ilmi,100
necude,0
raziya,0
kumsal,0
ifaze,0
seynaz,0
feyfuri,0
cemaziye,0
durdugul,0
gabriela,0
evrin,0
gulihan,0
bekdas,100
mavisen,0
nadia,0
lutviye,0
aksu,0
ilkhan,100
dursan,0
beradiye,0
suayup,100
zelih,0
akdogan,100
yamac,100
rebi,100
yurtseven,100
suri,100
dara,100
alameddin,100
pakistan,0
umre,0
muktat,100
rados,0
hatca,0
gehver,0
yesari,100
iknur,0
gazele,0
hanlar,100
fernaz,0
kurtman,100
tahsim,100
tudu,0
amac,100
sair,100
keve,0
turac,100
zere,0
tulya,0
bayramhan,0
goktay,100
aleyna,0
zumeyra,0
nergin,0
ludmila,0
ferami,100
abdulhay,100
lora,0
yarkin,100
mukrem,100
cavid,100
konuralp,100
kusum,0
kalemzer,0
neyyire,0
belemir,0
ruvide,0
muzzeyyen,0
nafer,100
fatimetuzzehra,0
cosan,100
hediya,0
irade,0
helmi,100
cefayir,0
nezmiye,0
guntac,100
hayic,0
ruhnaz,0
hilay,0
hepsen,0
nazeni,0
habba,0
ucgul,0
velda,0
ilkgun,0
milkinaz,0
sasine,0
basol,100
cristina,0
olgac,100
moiz,100
tezay,0
fecra,0
adisah,0
nisanur,0
azel,0
edis,100
huzniye,0
mukrume,0
havadudu,0
ilminur,0
nahire,0
gulliye,0
idayet,0
tasfir,0
cise,0
havvas,100
fatiye,0
tezel,0
sultanperi,0
safye,0
pori,0
ahmethan,100
muferrah,0
sevlay,0
rahan,0
nori,100
incife,0
yukselen,0
bekdes,100
miraz,100
gulpaze,0
bari,100
ayyuce,0
aduli,0
rekabi,100
aynure,0
visali,100
nehiye,0
birgen,0
anter,100
sukrane,0
cagnur,0
firdane,0
nasan,100
naibe,0
fahret,100
nazlife,0
pumpul,0
mejnun,100
sirmali,0
ilgar,100
manuk,100
cevayir,0
nevsal,0
meram,0
gurbey,100
mehmetzeki,100
senur,0
bahadirhan,100
sahindar,0
zafire,0
abdulhalit,100
salamon,100
rukuya,0
mose,100
perrin,0
eslem,0
fedat,100
alli,0
munesser,0
semiral,0
bermal,0
endercan,100
bezi,0
subay,100
totos,0
ruhsel,0
muzgan,0
gurcihan,0
enginar,0
rahide,0
sevgulu,0
gulyan,0
sansel,0
aysane,0
ermahan,0
fedima,0
nediman,0
zulkani,100
nurise,0
ann,0
tevcide,0
gulizer,0
gulgul,0
mahdume,0
yurt,100
satuk,100
media,0
emindudu,0
baskin,100
namika,0
diyanet,0
tarlan,0
mihrinur,0
furuze,0
erdemir,100
fadili,0
famil,100
nezik,0
avvas,0
siddiyka,0
mevsure,0
muhtesin,100
erce,100
fazliye,0
meleknur,0
sosan,0
aclan,100
ataner,100
hayattin,100
sehzat,100
gulfiz,0
tanriverdi,100
soley,0
mihran,100
musbah,100
nediha,0
ayler,0
zahre,0
ziyeddin,100
hakide,0
sabahet,0
afacan,100
rubeyda,0
gulnihar,0
elen,0
isra,0
serkiz,100
reslan,100
berfe,0
huruyet,0
fiat,0
bunyemin,100
tayir,100
necmedin,100
nezayet,0
meleki,0
mueccel,0
hanima,0
ferzender,100
umuse,0
zilfiye,0
medin,100
tefika,0
minure,0
zerafet,0
umusen,0
buseyne,0
eribe,0
tombul,0
gulec,0
zaruhi,0
hussam,100
messut,100
piruz,0
bedev,0
bahdisen,0
gulsay,0
sammaz,100
siyahal,0
zemingul,0
furgan,100
bego,100
dudiye,0
saffat,100
vecheddin,100
nismiye,0
caferi,100
ulki,0
melodi,0
haspi,100
dincay,100
bagdegul,0
noriye,0
bilger,0
orhangazi,100
nadejda,0
bahtigul,0
yasaddin,100
gulcuk,0
ferhad,100
nazide,0
guran,100
nesenur,0
sualp,100
idiriz,100
serefeddin,100
bike,0
seyyat,100
gulkader,0
ilmuhan,0
adli,0
zahle,0
sabanali,100
nurbiye,0
sungul,0
nefile,0
haspike,0
ertul,100
karibar,0
altungul,0
satman,0
seyra,0
tul,0
meyrama,0
ozkul,100
sefinaz,0
abidet,0
umra,0
fintoz,0
tutuya,0
gulcahan,0
gulminnet,0
aptulkadir,100
elfesiye,0
fidos,0
abdulgaffur,100
gunar,0
tugfan,100
makfire,0
nevride,0
dura,0
nasihe,0
neciha,0
rahel,0
svitlana,0
nasire,0
neslinur,0
nasiba,0
kali,100
eliza,0
sagi,0
hunav,0
eti,0
gulseker,0
gazenfer,100
soni,0
fami,100
serma,0
eminehatun,0
nazlican,0
ilkbahar,0
vatangul,0
asima,0
kerep,100
akiye,0
semya,0
efsane,0
leyle,0
yenel,100
ceni,0
gadir,100
surbiye,0
istemihan,100
toraman,100
havi,0
hagop,100
rohat,100
safine,0
tarzan,100
ant,100
dibe,0
nesliye,0
ugurlu,100
kamze,0
vesila,0
arus,0
teksin,0
kafar,100
apdulkadir,100
ziyaaddin,100
muammet,100
necbettin,100
kayakiz,0
muhamber,100
ebamuslum,100
meliz,0
muzdelife,0
heve,0
nedai,100
basir,100
barike,0
asine,0
gulsevi,0
veside,0
usamettin,100
fatigul,0
aide,0
safile,0
gokcem,0
mahmur,0
abdus,100
kutbedin,100
mirbahattin,100
sonsen,0
belinda,0
bazit,100
nurseda,0
turel,100
nare,0
iryna,0
zuftu,100
mevcude,0
nalen,0
hemra,0
ozlenen,0
mucahittin,100
tefariye,0
atiyye,0
nejlet,100
pamis,0
cosku,100
bediz,0
saniya,0
rakim,100
ragda,0
zumbule,0
haticeana,0
nedye,0
cengaver,100
muammere,0
saden,0
zala,0
serden,100
cemila,0
ementi,0
suca,100
gultop,0
ayzin,0
pevril,100
sefide,0
gulo,0
asalettin,100
visal,0
zemze,0
memican,0
kayacan,100
garbiye,0
sadile,0
cebriye,0
muberya,0
olcan,100
nurdem,0
arsen,100
nerdane,0
nesep,0
yani,100
semsiddin,100
munuriye,0
vadi,100
miskine,0
cemiyet,0
gever,0
bahsi,100
efile,0
mergup,100
mafide,0
elifa,0
hatim,100
cetinkaya,100
magfiret,0
rusdiye,0
raike,0
ordu,100
meydin,100
nurlan,0
siyamet,100
vadet,100
yektane,0
behti,100
paso,100
talar,0
abo,100
gulacar,0
zamanhan,100
gulmemet,100
cait,100
zerka,0
abdulsemed,100
hokkes,100
saristan,0
satut,0
tala,0
sake,0
cazye,0
ulfettin,100
siahmet,100
ruhavza,0
huhi,0
nerzan,0
kamelya,0
memo,100
incinaz,0
gezer,0
urun,0
mahsut,100
sergulen,100
gulteriye,0
uskudar,0
bibi,0
tuzin,0
husamittin,100
ojeni,0
mecdi,100
zuheyr,100
ergut,100
rahcan,0
pirali,100
mesim,100
nefye,0
nurulhude,0
behinaz,0
sevdakar,100
saleh,100
zergi,0
gulfere,0
hulagu,100
sehit,100
rane,0
mugaddes,0
sabrullah,100
muhibbe,0
sehne,0
eyyubi,100
gulufe,0
zeliye,0
zuhuri,100
muzellef,100
gulzerin,0
pulat,100
timurhan,100
serdag,0
yalkin,100
sulay,0
selaaddin,100
togan,100
rizbar,0
biret,100
nurgen,0
bilgesu,0
payende,0
sirinaz,0
hamdine,0
rizkullah,100
elmayi,0
mutahhar,100
nusbet,0
bedrizaman,0
musap,100
silvia,0
urhuc,0
maksudiye,0
semahattin,100
mayda,0
piruzhan,0
gulcehan,0
rebeka,0
asina,0
yeseren,0
mukbil,100
nofi,0
loman,100
goral,100
neyire,0
gisver,0
hacet,100
marta,0
bapir,100
cevik,100
mazule,0
bercuhi,0
belgiz,0
ummigulsun,0
seyibe,0
naciya,0
ozgenc,100
rober,100
haves,0
pamus,0
huliye,0
kucukhanim,0
zulgani,100
ergani,100
evcan,0
vefiye,0
beynabi,100
ziraf,0
ibadiye,0
gulember,0
murtaz,100
famis,0
yasamin,0
zilfo,100
fahrinaz,0
kahan,100
sesil,0
halize,0
nursever,0
sarven,100
cemale,0
sevdal,0
suaip,100
bedire,0
ersu,100
fadi,0
bedeviye,0
cevdat,100
nacihan,0
soray,0
turfa,0
berkcan,100
yervant,100
sahande,0
idey,0
ubeyd,100
sertel,100
tore,100
zuluf,0
gulnahar,0
lidya,0
gulumay,0
asa,0
kunter,100
zorbey,100
beysafa,100
celattin,100
hulis,100
halile,0
hizim,0
gamzegul,0
peruz,0
benefse,0
imer,0
ala,0
lama,0
hivzullah,100
ragbet,0
mary,0
merkube,0
elisabeth,0
cuman,100
segah,0
cumasiye,0
maise,0
nurican,100
misak,100
yucenur,0
diyattin,100
cemaletdin,100
liliana,0
seman,0
nursu,0
ido,100
zelvisan,0
sehliye,0
elvira,0
emil,100
viktoriya,0
oz,100
birsengul,0
neptun,0
turul,100
satihanim,0
nafie,0
necaddin,100
murude,0
rukan,0
marika,0
taruk,100
zuleha,0
ermagan,0
rabise,0
hivda,0
medi,0
balkis,0
minaver,0
larisa,0
suhandan,0
ferihe,0
gulnaziye,0
meside,0
irfet,0
yasine,0
vechi,100
melihsah,100
hurriye,0
daver,100
minise,0
derdo,0
kuti,0
feime,0
seyidhan,100
yuliya,0
resad,100
hadis,100
gulsat,0
avat,100
tasdemir,100
nurcivan,0
nevize,0
nerin,0
necima,0
semude,0
sacli,0
siar,100
zeleyha,0
emineana,0
venus,0
nurbaki,100
enveriye,0
ahenk,0
klara,0
muhiyettin,100
dursadiye,0
gurman,100
nurye,0
vathan,0
imine,0
semaat,0
saydan,100
sarah,0
luna,0
bilali,100
muraz,100
abdu,100
kilicaslan,100
gulhiz,0
sunday,100
muhuddin,100
murife,0
humrisan,0
nametullah,100
hucuz,0
daniyel,100
nucude,0
kiyam,100
saat,0
havze,0
regayip,100
louise,0
magbule,0
narman,0
dibo,100
nahil,100
nevser,0
sevka,0
kuddis,100
boray,100
semsiban,0
sentenet,0
hakine,0
nefya,0
ruhser,0
suse,0
serkut,100
peren,0
lut,100
meyso,0
caghan,100
sefra,0
refiya,0
peker,100
mensuri,100
salimet,0
gulselin,0
nukrettin,100
afi,0
yumnu,100
merak,0
cebri,100
fahide,0
aktug,100
bedirettin,100
basiri,100
muniriye,0
tulgay,100
alayittin,100
zorba,100
garo,100
sadir,100
nurmelek,0
zehri,0
safika,0
periha,0
ibat,100
sevmiye,0
belde,0
muzelfe,0
hurunaz,0
nuber,0
benefs,0
hansey,0
dudi,0
ruhevza,0
gulduren,0
mendufe,0
fetin,100
canbolat,100
perhan,0
gassun,0
zilkade,0
elbey,100
ferial,0
muaffak,100
hurruyet,0
abitter,100
sevika,0
nuriya,0
gulennur,0
reyya,0
fikar,0
azine,0
gabriel,100
gulbeyi,100
behye,0
menire,0
ahya,100
erkmen,100
lahdo,100
zulufe,0
gassan,100
liyattin,100
makbul,0
abuseyf,100
satimehmet,100
michael,100
miro,100
tonbul,0
benevs,0
ilbegi,100
nursena,0
sihi,100
sumeray,0
abdurrakip,100
mislihan,0
fatili,0
kibara,0
senyil,0
hayriddin,100
yaziye,0
selaettin,100
umruye,0
cimengul,0
kafer,100
cano,100
hedye,0
remiye,0
farah,0
gulminaz,0
yuda,100
pelda,0
hayir,100
adam,100
giyasi,100
mava,0
mucibe,0
nejdi,100
tugbanur,0
kakil,100
vakur,100
izdihar,0
nagme,0
aptil,100
tesbire,0
fuhat,100
gulav,0
sanya,0
hankiye,0
neslan,0
senguler,0
kameriye,0
mekiya,0
gulemir,100
rakkiye,0
hurdogan,100
tatyana,0
sahturna,0
mukim,100
suliye,0
sayinur,0
gulnisan,0
nurzat,100
secilay,0
ferdin,100
mugriye,0
nargihan,0
zennun,100
nervin,0
selameddin,100
hayatin,100
kudrettin,100
mahibe,0
serifa,0
gulsani,0
imi,0
uzum,0
haticegul,0
aykurt,100
fezal,0
aykiz,0
sevguzel,0
eli,100
sekra,0
zelisan,0
semail,0
nadiya,0
sukurnaz,0
suhayip,100
gulfiliz,0
mugdet,100
meysere,0
musrike,0
kabiye,0
redda,0
yasattin,100
simamperi,0
gulnihan,0
semime,0
ismihani,0
musevver,0
cevide,0
gulnazli,0
meshut,100
selfi,0
nasime,0
mahtume,0
nazige,0
safyete,0
vehide,0
hermine,0
gulber,0
altey,0
umihan,0
zubiyde,0
suud,100
refiga,0
avis,0
besri,100
menzil,0
hanimgul,0
feranaz,0
tuygun,0
ispir,100
resid,100
istepan,100
mir,100
zenun,100
ahcik,0
meskule,0
sevke,0
savran,100
maber,0
zeykiye,0
dina,0
serifali,100
senam,0
elyasa,100
battalgazi,100
halilullah,100
mayir,100
akime,0
serim,0
karar,0
faysel,100
hayrul,100
semehe,0
hadle,0
atac,100
hindistan,0
gulnehar,0
entika,0
veliddin,100
taksime,0
ozder,100
sukrunaz,0
turiye,0
anzelha,0
ebuzeyit,100
zumrute,0
afize,0
fortune,0
leda,0
halik,100
cemalifer,0
inna,0
hamame,0
salibe,0
vahan,100
mirat,0
bilay,0
canseven,0
maliki,100
fehri,0
tayyib,100
ceran,0
demirsah,100
ferruha,0
fatihe,0
nedire,0
gulbay,0
suule,0
vesiye,0
elcim,0
bahtisan,0
sebiya,0
zulfa,0
cezanur,0
suvar,100
ferac,100
hatai,0
sibli,100
sagip,100
nivart,0
zelluh,0
gulmelek,0
gazaley,0
sekife,0
melemse,0
hiliye,0
hayrinaz,0
hanpasa,0
unlu,100
iltifat,0
nenehanim,0
reset,100
cemiyle,0
birsin,0
yadullah,100
meseret,0
heyifhan,0
celaddin,100
maizer,0
semsinaz,0
mehmetsiddik,100
sarafettin,100
heci,0
hepgul,0
lemziye,0
firaset,0
alina,0
humeyre,0
kurtul,100
meliyha,0
esbender,100
sennure,0
metiner,100
batal,100
ilgim,0
sanize,0
sakina,0
yedigul,0
tarcan,100
zeyd,100
mesire,0
sosey,0
halittin,100
elaaddin,100
filizan,0
teyar,100
ulug,100
gamber,100
aksoy,100
sebia,0
belin,0
hanimnaz,0
eter,0
kalo,100
zehte,0
mudahir,100
melekper,0
sabattin,100
fecer,0
seide,0
ozger,100
eftade,0
meriban,0
guzade,0
cezmiye,0
mirdesi,0
melal,0
nesliha,0
hana,0
mavizer,0
firgani,100
nevire,0
misrihan,0
umren,0
gurtan,100
zumret,0
hacihan,0
fakirullah,100
asgar,100
reyna,0
salisar,0
zinyet,0
semsetdin,100
nurayan,0
bezat,100
merthan,100
yenidunya,0
alaadin,100
arfe,0
viyan,0
omerulfaruk,100
makruhi,0
mesuriye,0
mahrem,100
ismican,0
nesima,0
etkin,100
fikir,0
pemra,0
ecenur,0
ejdar,100
sevdinaz,0
nicoleta,0
yazdan,100
nidal,100
toprak,100
abdulmennan,100
derih,100
narkiz,0
farik,100
menzure,0
mukerem,0
cevhere,0
cimside,0
erel,100
niran,0
nurmehmet,100
gezi,0
hoca,100
zemhanur,0
mulise,0
seladdin,100
sevgim,0
emren,100
urguc,0
yesire,0
vait,100
neyfel,100
mesgule,0
tegmen,100
eyyuphan,100
aliattin,100
hace,0
hopan,0
hatic,0
abamuslum,100
abdurrauf,100
gurten,0
nafel,100
monika,0
begliye,0
bilten,0
nuruye,0
aslim,0
rabey,0
apul,100
tiraje,0
penpegul,0
nurcahan,0
suda,0
makbuliye,0
necaittin,100
cennetiye,0
dimitri,100
mengu,100
abdulmanaf,100
sehap,100
bakil,100
sucaattin,100
sahigul,0
sezi,0
rezak,100
alize,0
zuver,100
esem,0
ziyad,100
donmez,100
aysali,0
soheyla,0
dunyamil,100
filize,0
safiyet,0
abdulkasim,100
gullustan,0
alisah,100
mohbet,0
menan,100
dilcan,0
esmegul,0
havacan,0
enize,0
meziyyet,0
artur,100
sarikiz,0
necide,0
nede,0
munci,100
azizhan,100
vergul,0
aybar,100
badiye,0
nargiz,0
mardiye,0
gulpenbe,0
taciye,0
nar,0
asimet,0
mehbube,0
nurgil,0
sudret,0
surmiye,0
vaiz,100
tozak,0
sucettin,100
barbara,0
alber,100
sabrina,0
mehmethanifi,100
neciye,0
gulsahar,0
muhtullah,100
garabet,100
altar,100
sihat,0
karabalik,100
sazide,0
serifana,0
fulay,0
gufran,0
sefaattin,100
feruzat,0
momine,0
julyet,0
sahmeran,100
kitabiye,0
carmen,0
paki,100
samiran,0
gulvesin,0
dide,0
sekeriye,0
hezo,0
badeser,0
huveyla,0
zinep,0
utman,100
nevran,0
fahat,100
cenkay,100
murfide,0
rasin,100
abdulmutallip,100
uftadiye,0
nefse,0
akten,0
gunan,100
sedaket,0
esya,0
kandile,0
aysevil,0
terkan,100
namegul,0
nurhilal,0
orfi,100
kurbanali,100
guleyhan,0
hurisan,0
gulazem,0
mubera,0
soncan,0
nurhal,0
kahya,100
kadinsah,0
suriya,0
haziran,0
kudsi,100
alifuat,100
topalak,0
meline,0
hubuyar,100
mevhide,0
abdulrazak,100
mutezim,0
sabedin,100
uguray,100
turkoz,0
yekda,100
fehide,0
hoskadem,0
sabi,100
huliya,0
ayit,100
huzun,0
haskadin,0
christine,0
rizan,0
gullabiye,0
abdulvahhap,100
sonuc,0
aycen,0
kristin,0
nuretin,100
hanbey,100
ebe,0
serdinc,100
sarap,0
gurcin,0
ener,100
neclet,100
hilya,0
serine,0
aynaz,0
morgul,0
gulgen,0
zulfer,100
sebatin,100
tebessum,0
ebeddin,100
aydil,0
aysekadin,0
rusket,0
gorcek,0
miyasser,0
omuriye,0
oztan,100
nurdeniz,0
dirri,0
dogac,100
fermin,0
serhun,100
vekile,0
nedrettin,100
rusdi,100
gurcay,100
tomurcuk,0
tutuye,0
leymune,0
gulbahce,0
messure,0
begey,0
emini,0
nizametdin,100
galib,100
elsinet,0
tugcem,0
betriye,0
arslaniye,0
selina,0
hanimzade,0
necdiye,0
tanel,100
hacey,0
simizer,0
esber,100
giymet,0
neni,0
naziktar,0
berihan,0
iradet,0
agus,100
zelda,0
mavile,0
hulviye,0
afan,100
bahadin,100
zuhdiye,0
zulfet,0
peran,0
musavet,0
zennibe,0
alaatin,100
nurihan,0
nebiyye,0
abutel,0
kiral,100
gulara,0
aleaddin,100
sazile,0
gurser,0
irsad,100
icim,0
meryemhan,0
gulfiyet,0
vartanus,0
gulfire,0
imehan,0
mihane,0
tebrize,0
ulkar,0
cihannur,0
lomen,100
naili,100
kose,100
sevik,100
rusdem,100
sabeddin,100
menise,0
misliye,0
zerihan,0
rayhan,0
haydarali,100
anagul,0
hetike,0
hatmiye,0
fahamet,0
salattin,100
neyul,0
abdurezzak,100
kehriban,0
kazimet,0
nediret,0
caniye,0
diydem,0
girgin,100
gevrey,0
gulbaki,0
nuvart,0
izafet,0
eso,0
sevnaz,0
surye,0
sehrigul,0
sure,0
muzgen,0
bahargul,0
susember,0
duduye,0
